"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","IS","Iceland",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","IS","Iceland",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","LT","Lithuania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","LT","Lithuania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","LV","Latvia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","LV","Latvia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","MT","Malta",79.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","MT","Malta",79.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","NO","Norway",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","NO","Norway",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","PT","Portugal",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","PT","Portugal",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","SE","Sweden",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","SE","Sweden",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","SI","Slovenia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","SI","Slovenia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","UK","United Kingdom",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2007","UK","United Kingdom",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","AT","Austria",83.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","AT","Austria",83.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","BE","Belgium",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","BE","Belgium",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","BG","Bulgaria",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","BG","Bulgaria",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","CZ","Czech Republic",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","CZ","Czech Republic",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","DK","Denmark",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","DK","Denmark",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","EE","Estonia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","EE","Estonia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","ES","Spain",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","ES","Spain",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","EU_EEA31","EU/EEA",93.412862000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","EU_EEA31","EU/EEA",93.412862000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","FI","Finland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","FI","Finland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","HR","Croatia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","HR","Croatia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","IE","Ireland",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","IE","Ireland",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","IS","Iceland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","IS","Iceland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","LT","Lithuania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","LT","Lithuania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","LV","Latvia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","LV","Latvia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","MT","Malta",78.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","MT","Malta",78.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","PT","Portugal",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","PT","Portugal",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","SE","Sweden",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","SE","Sweden",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","SI","Slovenia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","SI","Slovenia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","UK","United Kingdom",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2008","UK","United Kingdom",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","AT","Austria",76.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","AT","Austria",76.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","BE","Belgium",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","BE","Belgium",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","BG","Bulgaria",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","BG","Bulgaria",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","DK","Denmark",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","DK","Denmark",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","EE","Estonia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","EE","Estonia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","ES","Spain",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","ES","Spain",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","EU_EEA31","EU/EEA",93.279124000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","EU_EEA31","EU/EEA",93.279124000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","FI","Finland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","FI","Finland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","HR","Croatia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","HR","Croatia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","IE","Ireland",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","IE","Ireland",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","IS","Iceland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","IS","Iceland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","LT","Lithuania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","LT","Lithuania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","LV","Latvia",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","LV","Latvia",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","MT","Malta",82.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","MT","Malta",82.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","PT","Portugal",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","PT","Portugal",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","SI","Slovenia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","SI","Slovenia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","UK","United Kingdom",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2009","UK","United Kingdom",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","AT","Austria",80.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","AT","Austria",80.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","BE","Belgium",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","BE","Belgium",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","BG","Bulgaria",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","BG","Bulgaria",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","DK","Denmark",85.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","DK","Denmark",85.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","EE","Estonia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","EE","Estonia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","ES","Spain",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","ES","Spain",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","EU_EEA31","EU/EEA",93.554690000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","EU_EEA31","EU/EEA",93.554690000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","FI","Finland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","FI","Finland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","HR","Croatia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","HR","Croatia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","IE","Ireland",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","IE","Ireland",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","IS","Iceland",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","IS","Iceland",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","IT","Italy",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","IT","Italy",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","LT","Lithuania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","LT","Lithuania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","LV","Latvia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","LV","Latvia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","MT","Malta",73.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","MT","Malta",73.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","PT","Portugal",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","PT","Portugal",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","RO","Romania",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","RO","Romania",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","SI","Slovenia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","SI","Slovenia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","SK","Slovakia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","SK","Slovakia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","UK","United Kingdom",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2010","UK","United Kingdom",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","AT","Austria",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","AT","Austria",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","BE","Belgium",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","BE","Belgium",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","BG","Bulgaria",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","BG","Bulgaria",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","CY","Cyprus",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","DK","Denmark",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","DK","Denmark",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","EE","Estonia",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","EE","Estonia",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","EL","Greece",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","ES","Spain",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","ES","Spain",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","EU_EEA31","EU/EEA",93.720387000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","EU_EEA31","EU/EEA",93.720387000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","FI","Finland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","FI","Finland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","FR","France",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","HR","Croatia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","HR","Croatia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","IE","Ireland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","IE","Ireland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","IS","Iceland",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","IS","Iceland",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","IT","Italy",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","LT","Lithuania",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","LT","Lithuania",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","LU","Luxembourg",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","LV","Latvia",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","LV","Latvia",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","MT","Malta",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","MT","Malta",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","NO","Norway",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","PL","Poland",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","PT","Portugal",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","PT","Portugal",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","RO","Romania",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","RO","Romania",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","SI","Slovenia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","SI","Slovenia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","SK","Slovakia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","SK","Slovakia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","UK","United Kingdom",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2011","UK","United Kingdom",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","AT","Austria",88.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","AT","Austria",88.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","BE","Belgium",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","BE","Belgium",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","BG","Bulgaria",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","BG","Bulgaria",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","CY","Cyprus",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","CY","Cyprus",86.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","DK","Denmark",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","DK","Denmark",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","EE","Estonia",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","EE","Estonia",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2012","EL","Greece",99.000000000,""
